has_banner,has_location,has_extended_profile,has_url,followers,friends,label
0,0,0,0,150,77,1
1,1,1,0,116,275,1
0,1,0,0,10,247,0
0,0,0,0,3,596,0
1,0,1,1,459,198,1
1,1,0,1,1767,120,1
1,1,1,0,784,508,1
0,1,0,0,8,201,0
0,0,0,0,2,26,0
0,1,0,0,17,344,0
1,0,1,0,403,235,1
0,1,0,0,13,196,0
0,1,0,0,26,500,0
0,0,0,0,3,548,0
1,0,1,1,938,878,1
0,0,0,0,103,97,1
0,1,0,0,19,699,0
0,1,0,0,11,191,0
1,1,1,0,136,348,1
0,1,0,0,22,346,0
0,1,0,0,11,269,0
0,0,1,0,12,9,1
1,1,1,1,828,289,1
0,1,0,0,10,213,0
1,1,1,1,49,378,1
1,1,1,1,1149,1995,1
0,1,0,0,22,589,0
1,1,1,1,679,358,1
1,1,1,0,1285,586,1
1,1,1,1,927,862,1
1,0,1,0,552,1836,1
0,1,0,0,4,191,0
1,1,1,1,202,146,1
1,0,1,0,1526,1011,1
1,0,0,0,130,189,1
0,1,0,0,16,264,0
1,1,1,0,335,362,1
1,0,1,0,614,551,1
0,1,1,0,57,450,0
0,1,0,0,4,580,0
1,0,1,0,172,171,1
1,1,0,1,230,209,1
1,0,1,0,628,364,1
1,1,1,0,114,751,1
1,0,1,0,1100,880,1
1,0,1,0,555,422,1
0,0,0,0,0,17,0
0,1,0,0,24,406,0
1,1,1,1,1154,664,1
0,1,0,0,21,635,0
1,1,1,0,558,354,1
1,0,0,0,139,133,1
0,1,0,0,20,607,0
1,1,1,1,2674,2841,1
0,1,0,0,24,320,0
1,0,0,0,50,143,1
1,0,1,1,587,434,1
0,1,0,0,15,198,0
1,1,1,0,205,90,1
0,1,0,0,16,319,0
0,1,0,0,23,520,0
1,1,1,0,445,484,1
1,0,1,0,189,178,1
1,1,0,1,587,494,1
0,1,0,0,6,224,0
0,1,0,0,10,253,0
0,1,0,0,13,706,0
0,1,0,0,29,517,0
1,0,1,0,536,397,1
1,1,1,1,109,81,1
1,1,1,1,561,118,1
1,1,1,0,408,336,1
0,1,0,0,3,181,0
0,1,0,0,15,280,0
1,1,1,1,91,81,1
1,1,1,1,349,213,1
0,1,0,0,12,394,0
0,1,0,0,11,329,0
0,0,1,0,647,198,1
1,0,0,1,203,18,1
1,0,1,0,192,392,1
0,0,0,0,3,578,0
1,1,1,0,308,149,1
1,1,1,0,1283,734,1
0,1,0,0,17,252,0
0,1,0,0,8,244,0
0,0,0,0,9,583,0
0,1,0,0,13,466,0
1,1,1,1,1558,625,1
1,1,1,1,239,431,1
0,0,0,0,1,22,0
0,1,0,0,12,210,0
0,1,0,1,115,311,1
0,1,0,0,17,244,0
0,1,0,0,71,66,1
0,1,0,0,9,217,0
0,1,0,0,3,229,0
1,1,1,1,649,297,1
0,1,0,0,11,196,0
1,1,1,0,258,564,1
1,1,1,0,105,348,1
0,1,0,0,15,589,0
0,0,1,0,592,694,1
0,0,0,0,3,708,0
1,1,1,0,394,1012,1
1,1,1,0,512,641,1
0,1,0,0,11,238,0
0,1,0,0,6,216,0
1,1,1,1,16,99,1
1,1,1,1,571,1991,1
1,1,1,0,463,675,1
0,1,0,0,17,234,0
0,0,1,0,38,64,1
0,0,1,1,28,32,1
1,1,1,0,1525,1335,1
0,0,0,0,146,21,1
0,1,0,0,12,224,0
1,1,1,1,371,238,1
1,1,1,0,661,498,1
0,0,0,0,9,564,0
0,1,0,0,11,192,0
0,1,0,0,12,201,0
0,0,0,0,1,610,0
0,1,1,1,14,638,0
0,1,1,1,80,1124,0
0,1,0,0,22,581,0
1,0,1,0,27,46,1
0,0,0,0,3,415,0
0,1,1,0,204,1339,1
0,1,0,0,25,593,0
1,0,1,0,498,304,1
0,1,1,1,72,181,1
0,1,0,0,16,318,0
0,1,0,0,13,174,0
0,1,0,0,136,921,1
1,0,1,1,3551,128,1
1,1,1,1,484,839,1
0,0,0,0,114,965,0
0,1,0,0,9,334,0
1,1,1,0,536,235,1
1,0,0,0,205,276,1
0,1,0,0,23,807,0
1,1,1,0,101,208,1
0,1,1,0,35,390,0
1,1,1,1,58,97,1
1,1,1,0,758,461,1
0,0,0,0,4,565,0
0,1,1,0,120,969,1
0,0,0,0,0,430,0
1,1,0,0,547,1026,1
0,0,1,0,6,459,0
0,1,0,0,14,336,0
1,1,1,1,513,968,1
0,1,0,0,10,213,0
1,1,1,1,399,368,1
1,1,0,0,25,66,1
1,0,1,0,146,150,1
0,1,0,0,13,246,0
0,1,0,0,788,405,1
1,1,1,0,566,542,1
1,1,1,0,1013,693,1
1,1,1,0,3342,186,1
1,0,1,0,388,359,1
1,1,0,1,3913,165,1
1,1,1,0,105,183,1
1,0,0,0,198,138,1
0,1,0,0,18,525,0
0,1,0,0,17,177,0
0,1,0,0,8,236,0
1,1,1,0,33,52,1
0,1,0,0,15,207,0
0,0,0,0,1,144,0
0,1,0,0,18,381,0
1,1,1,0,463,433,1
1,1,1,1,4964,2288,1
0,0,0,0,3,600,0
1,1,1,0,1686,916,1
1,0,1,0,421,436,1
1,0,0,0,44,126,1
1,1,1,1,4126,4094,1
1,1,1,0,141,209,1
1,0,0,0,48,19,1
1,0,0,0,212,219,1
0,0,1,0,73,1998,0
1,1,0,0,72,229,1
1,0,0,0,705,577,1
0,1,0,0,6,241,0
0,0,1,0,45,56,1
1,1,1,1,393,195,1
0,0,0,0,6,545,0
0,1,0,0,12,206,0
1,1,0,0,147,171,1
0,1,0,0,4,214,0
1,1,1,1,1375,1079,1
0,1,0,0,8,186,0
1,1,1,1,768,140,1
0,1,1,1,112,618,0
0,0,0,0,12,1054,0
0,1,0,0,19,298,0
0,1,0,0,20,280,0
0,0,0,0,3,537,0
0,1,0,0,56,25,1
1,1,1,0,234,147,1
1,1,1,1,1242,1999,1
0,1,0,0,18,503,0
0,1,0,0,12,327,0
0,1,0,0,20,562,0
0,1,0,0,1,21,0
0,1,0,0,28,771,0
1,0,1,1,109,106,1
1,1,1,0,57179,762,1
1,1,1,1,23604,4308,1
0,1,0,0,19,624,0
0,1,0,0,19,304,0
0,0,0,0,25,68,1
0,1,0,0,11,345,0
0,1,0,0,4,209,0
1,1,1,0,256,206,1
1,1,1,1,110,706,1
0,1,0,0,35,665,0
1,1,1,0,2638,459,1
1,0,0,0,88,117,1
1,1,1,0,304,194,1
0,1,0,0,11,256,0
0,1,0,0,10,211,0
1,0,1,0,469,325,1
1,1,1,0,76,158,1
1,1,1,1,525,561,1
1,1,1,0,224,195,1
0,1,0,0,11,234,0
1,1,1,1,515,846,1
0,0,1,0,11,631,0
1,1,1,0,332,833,1
0,1,0,0,10,257,0
1,0,0,0,123,36,1
0,1,0,0,8,224,0
0,1,0,0,19,404,0
1,0,0,0,19,118,1
1,0,1,0,160,88,1
1,1,1,1,2634,147,1
1,1,1,1,2008,1462,1
0,1,0,0,9,199,0
0,1,0,0,13,258,0
1,1,1,0,305,1878,1
1,1,1,0,1011,92,1
0,1,0,0,20,593,0
1,0,0,0,255,169,1
0,1,0,0,0,34,0
0,1,0,0,16,288,0
0,1,1,0,174,723,0
0,0,0,0,1,523,0
1,0,1,1,594,1408,1
1,1,1,1,1045,1588,1
1,1,1,0,1818,1985,1
1,1,0,0,508,1158,1
1,1,0,0,73,228,1
0,1,0,0,10,297,0
1,1,1,0,183,514,1
1,1,1,1,719,626,1
1,0,1,0,393,985,1
0,1,0,0,8,179,0
0,1,0,0,13,193,0
1,0,0,0,26,62,1
1,1,1,1,248,194,1
1,0,1,0,37,309,1
0,1,0,0,7,213,0
0,1,0,0,10,201,0
1,0,1,0,55,51,1
1,0,1,0,499,371,1
1,1,1,0,3943,451,1
1,0,0,1,1238,1108,1
0,1,0,0,5,595,0
0,1,0,0,20,313,0
1,1,0,0,27,70,1
0,0,0,0,6,550,0
1,1,1,1,576,323,1
1,1,1,1,180,548,1
0,1,0,0,22,639,0
0,1,0,0,14,398,0
0,1,0,0,13,223,0
1,1,1,0,553,754,1
1,1,1,0,448,350,1
0,1,0,0,26,398,0
0,1,0,0,6,45,0
1,1,1,1,2169,1042,1
0,1,0,0,7,204,0
1,1,1,1,2622,2183,1
0,1,0,0,18,314,0
0,1,0,0,8,258,0
1,1,0,0,225,230,1
0,1,0,0,11,236,0
0,0,0,0,7,561,0
1,1,1,1,1468,313,1
0,1,1,0,3,549,0
1,1,1,1,175,177,1
0,1,0,0,7,200,0
0,1,0,0,12,545,0
1,0,1,0,111,85,1
0,1,1,0,195,863,1
1,1,1,0,642,571,1
0,1,0,0,1,22,0
0,0,1,0,17,525,0
0,1,0,0,16,302,0
1,1,1,0,574,631,1
1,0,1,1,102,123,1
1,0,1,0,672,604,1
0,1,0,0,9,206,0
1,1,1,0,58,264,1
0,1,0,0,9,222,0
0,1,0,0,12,211,0
1,1,0,0,876,592,1
1,0,1,0,900,600,1
1,1,1,1,1201,1191,1
1,1,0,1,524,397,1
0,1,0,0,7,208,0
0,1,0,0,31,599,0
1,1,1,0,1997,2028,1
0,0,0,0,9,353,0
0,0,0,0,7,626,0
1,1,0,0,42,32,1
1,0,0,0,4476,4845,1
1,1,1,1,1297,1998,1
0,0,0,0,3,543,0
0,1,0,0,22,602,0
1,1,1,1,1380,1232,1
0,1,0,0,19,527,0
0,1,1,1,27856,756,1
0,1,0,0,26,496,0
1,1,1,1,974,856,1
0,1,0,0,2,372,0
0,1,0,0,13,217,0
1,1,1,0,162,168,1
0,0,0,0,11,326,0
0,1,0,0,13,346,0
0,1,0,0,22,393,0
1,0,1,0,482,439,1
0,1,0,0,9,224,0
1,1,1,1,791,194,1
0,1,0,0,7,180,0
0,1,0,0,16,631,0
0,0,0,0,0,24,0
1,1,1,1,243,886,1
1,1,1,1,1524,614,1
1,1,1,1,108,127,1
0,1,0,0,9,219,0
0,1,0,0,16,327,0
0,1,0,0,4,40,1
1,0,1,0,315,317,1
0,1,0,0,20,383,0
0,1,0,0,26,595,0
1,0,0,0,1653,1879,1
1,1,1,0,484,1388,1
0,1,1,0,3,523,0
0,1,0,0,18,286,0
1,0,0,0,22,121,1
1,0,1,0,1192,113,1
0,1,0,0,18,373,0
1,1,1,0,135,404,1
1,1,1,0,88,181,1
1,1,1,1,318,506,1
0,1,0,0,22,544,0
0,1,0,0,22,547,0
1,1,1,0,64,595,0
0,1,0,0,11,262,0
0,1,0,0,5,218,0
0,1,0,0,9,209,0
0,1,0,0,8,240,0
0,1,0,0,14,185,0
0,0,1,0,13,539,0
1,1,1,0,319,158,1
0,1,0,0,19,336,0
0,1,0,0,23,272,0
0,1,0,0,10,266,0
0,1,0,0,13,182,0
0,1,0,0,14,177,0
0,1,0,0,10,231,0
1,1,1,1,156,178,1
0,1,0,0,21,614,0
0,0,0,0,1017,1904,1
1,0,1,1,6021,5032,1
0,0,0,0,0,122,0
0,1,0,0,15,520,0
0,0,0,0,13,206,0
0,1,0,0,21,274,0
0,1,0,0,10,231,0
1,1,1,0,139,466,1
1,1,0,0,18,216,1
0,1,0,0,13,207,0
0,0,0,0,21,168,1
0,0,0,0,0,24,0
1,1,1,0,429,315,1
0,1,0,0,12,311,0
1,1,0,1,220,1040,1
1,0,0,0,32,123,1
0,1,0,0,9,298,0
1,0,1,0,672,665,1
1,1,1,1,162,258,1
1,1,0,1,183,300,1
0,1,0,0,20,412,0
1,1,0,1,240,270,1
0,1,0,0,18,264,0
1,1,1,1,409,1116,1
0,1,0,0,1,34,0
0,1,0,0,13,186,0
0,1,0,1,26,444,0
0,1,1,0,67,711,0
1,0,1,0,552,532,1
0,1,0,0,46,183,1
1,1,1,1,1592,1303,1
0,0,0,0,58,483,0
0,1,0,0,15,543,0
0,0,1,0,5,571,0
0,1,0,0,9,212,0
0,1,0,0,14,285,0
0,0,0,0,3,564,0
0,1,0,0,20,309,0
1,1,0,0,215,231,1
1,1,1,1,107,640,1
0,1,0,1,5,472,0
0,1,0,0,16,293,0
1,0,1,0,366,304,1
1,0,0,0,47,51,1
0,1,0,0,11,205,0
0,0,0,0,3,567,0
0,0,0,0,3,566,0
0,0,0,0,26,588,0
1,1,1,0,7,208,1
0,0,0,0,2,522,0
0,0,0,0,3,576,0
1,0,1,1,1190,355,1
0,1,0,0,26,611,0
0,0,0,0,5,534,0
0,1,0,0,12,245,0
0,1,0,0,15,542,0
1,0,1,1,2629,319,1
1,1,1,0,134,94,1
0,0,0,0,68,458,0
1,1,1,0,1936,1920,1
1,0,0,0,647,672,1
1,1,0,0,159,154,1
1,1,1,0,722,529,1
1,1,1,0,171,100,1
0,1,0,0,7,442,0
0,1,0,0,16,599,0
1,1,1,1,220,214,1
1,0,0,0,60,84,1
1,1,1,0,5730,4331,1
0,1,0,0,29,753,0
1,0,0,1,159,273,1
0,1,0,0,14,274,0
1,1,1,0,375,368,1
0,1,0,1,4,612,0
1,0,1,0,87,74,1
0,1,1,0,273,1239,0
1,0,1,1,2158,939,1
1,1,1,0,250,422,1
1,1,1,1,192,156,1
1,1,1,1,888,1813,1
0,1,0,0,17,276,0
1,1,1,1,628,391,1
1,1,1,0,703,223,1
0,1,0,0,17,240,0
0,1,0,0,4,575,0
1,1,1,1,72,54,1
0,0,0,0,2,15,0
1,1,1,0,1270,999,1
1,1,1,1,399,99,1
1,0,1,0,2681,2700,1
0,1,0,0,11,242,0
0,1,0,0,14,244,0
1,1,1,1,5883,1146,1
1,1,1,0,699,359,1
1,1,1,0,271,223,1
1,1,1,0,493,655,1
1,0,0,0,110,106,1
1,1,0,0,1877,731,1
1,0,1,0,1003,512,1
1,0,1,0,207,107,1
1,1,1,1,606,270,1
0,1,0,0,8,214,0
0,1,0,0,21,639,0
1,0,1,1,421,280,1
0,1,0,0,13,260,0
1,1,1,1,1347,736,1
0,1,0,0,39,642,0
1,1,1,0,151,472,1
1,1,1,1,361,82,1
0,1,0,0,8,190,0
1,1,1,0,170,174,1
0,1,0,0,4,212,0
0,1,0,1,2844,326,1
0,1,0,0,17,325,0
1,0,1,0,182,345,1
1,1,0,0,1860,1968,1
0,0,0,0,45,668,0
1,0,1,0,118,202,1
0,0,0,0,4,492,0
0,1,0,0,13,210,0
0,0,0,0,6,418,0
1,1,1,0,1519,1993,1
1,1,0,0,129,123,1
0,1,0,0,20,715,0
0,1,0,0,22,319,0
0,1,1,0,15,394,0
0,1,0,1,761,1387,1
1,1,1,1,54,154,1
0,1,0,0,9,264,0
0,1,0,0,7,213,0
0,1,0,0,6,174,0
1,0,0,0,653,1416,1
0,0,1,0,45,24,1
0,1,0,0,11,218,0
1,0,1,0,5,620,0
1,0,0,0,205,529,1
0,1,0,0,16,278,0
0,1,1,0,495,628,1
1,0,1,0,81,228,1
0,1,0,0,12,225,0
1,1,0,0,424,463,1
1,1,0,1,488,571,1
1,0,0,0,1112,2000,1
0,1,0,0,10,209,0
1,1,1,1,817,132,1
0,1,0,0,10,388,0
1,1,1,1,9684,456,1
1,0,1,0,2075,489,1
0,1,0,0,25,561,0
0,1,0,0,10,394,0
0,1,1,1,28,545,0
1,1,1,1,302,366,1
1,0,0,0,337,256,1
0,1,0,0,14,185,0
0,1,0,0,11,228,0
0,1,1,0,198,288,1
0,0,0,0,12,681,0
1,1,1,0,423,524,1
1,0,0,1,155,179,1
0,1,0,0,17,523,0
1,0,0,0,263,250,1
1,1,1,1,292,232,1
1,1,1,1,296,625,1
0,1,0,0,4,199,0
0,1,0,0,57,693,0
1,0,1,0,1540,674,1
0,1,0,0,22,357,0
1,1,0,0,72,471,1
0,1,0,0,9,212,0
0,0,0,0,8,481,0
1,1,1,0,66,162,1
1,0,1,1,275,236,1
1,0,0,0,74,268,1
1,0,0,0,43,54,1
1,0,1,0,171,283,1
0,1,0,0,13,215,0
1,0,1,0,2360,2145,1
1,1,1,1,1342,1199,1
1,1,1,0,2441,103,1
0,1,0,0,4,201,0
0,1,0,0,11,203,0
1,1,1,1,350,210,1
1,1,0,1,124,304,1
1,0,0,0,77,75,1
1,0,1,1,133,98,1
0,1,1,1,242,139,1
0,1,0,0,14,190,0
0,1,0,0,25,752,0
0,1,1,0,58,178,1
0,1,0,0,9,191,0
0,1,0,0,22,453,0
1,1,1,1,156,144,1
0,0,0,0,3,434,0
1,1,1,0,1234,532,1
0,1,0,0,5,245,0
1,1,0,0,351,360,1
0,1,0,0,4,192,0
0,1,0,0,11,213,0
1,1,1,0,541,286,1
0,0,0,0,3,46,0
0,0,0,0,1,20,0
1,1,1,0,75,142,1
0,1,0,0,13,307,0
0,1,0,0,0,31,0
0,1,0,0,10,211,0
0,1,0,0,16,355,0
0,0,1,0,7,621,0
1,1,1,0,912,996,1
0,1,0,0,23,666,0
0,1,0,0,17,610,0
0,1,0,0,9,264,0
0,1,0,0,8,219,0
1,0,1,0,555,365,1
0,1,0,0,14,196,0
1,1,1,0,665,1168,1
1,0,0,0,459,389,1
0,1,0,0,13,276,0
1,1,1,1,6602,1162,1
0,1,0,0,8,190,0
0,1,0,0,24,589,0
0,0,0,0,5,325,0
0,1,0,0,8,216,0
0,1,0,0,28,579,0
0,1,0,0,11,199,0
1,1,1,0,11,503,0
0,1,0,0,1,22,0
1,1,1,0,564,169,1
1,1,1,0,599,256,1
0,0,0,0,301,500,1
1,1,1,1,187,152,1
0,1,0,0,11,232,0
1,0,1,0,224,303,1
0,1,0,0,20,734,0
0,0,1,0,582,64,1
1,1,1,0,480,303,1
0,1,0,0,13,347,0
0,1,0,0,25,250,0
0,1,1,0,289,215,1
0,1,0,0,27,520,0
1,0,0,0,67,150,1
1,1,0,0,442,56,1
0,1,0,0,28,634,0
1,1,0,1,13828,252,1
0,1,0,0,7,205,0
1,1,1,0,500,220,1
1,0,0,0,246,222,1
1,0,0,0,1050,348,1
0,1,0,0,21,577,0
1,0,1,1,1645,1292,1
0,1,0,0,28,196,1
0,1,0,0,16,385,0
0,1,1,0,14,227,0
0,1,0,0,15,322,0
0,0,0,0,0,39,0
1,0,0,0,3877,4241,1
1,1,1,0,213,212,1
0,1,0,0,15,320,0
1,1,1,0,670,672,1
1,0,1,0,1247,731,1
0,1,0,0,10,217,0
1,1,1,0,139,118,1
0,0,0,0,6,573,0
0,1,0,0,22,266,0
0,0,0,1,6,1011,0
1,0,0,0,37,36,1
0,1,0,0,9,221,0
1,0,0,1,879,409,1
0,1,0,0,12,356,0
0,1,0,0,10,209,0
0,1,0,0,23,585,0
0,0,1,0,5,441,0
0,1,0,0,8,183,0
1,1,1,0,449,94,1
1,0,1,0,195,135,1
1,0,1,0,70,100,1
0,1,0,0,20,779,0
0,1,0,0,3,32,0
1,1,1,1,633,584,1
0,1,0,0,7,207,0
1,1,1,1,185,376,1
0,1,0,0,9,196,0
0,1,0,0,23,344,0
1,0,0,0,69,102,1
0,1,0,0,10,194,0
0,1,0,0,18,255,0
0,0,0,0,7,610,0
1,1,1,0,653,303,1
0,1,0,0,8,219,0
1,1,1,0,209,315,1
0,0,0,0,5,329,0
1,0,1,0,103,196,1
1,1,0,1,247,92,1
0,1,0,0,17,295,0
1,0,1,0,777,587,1
0,1,0,0,16,385,0
0,1,0,0,8,198,0
0,0,0,0,23,473,0
1,1,1,1,107,210,1
1,1,1,1,3551,2513,1
1,1,1,0,644,273,1
1,1,1,0,18255,17,1
0,1,0,0,22,624,0
0,0,0,0,14,410,0
0,0,0,0,8,975,0
0,1,1,0,27,560,0
1,1,1,1,236,331,1
1,1,1,1,275,316,1
1,0,0,1,3029,1569,1
0,1,1,0,403,337,1
1,1,1,0,33,615,0
0,0,1,0,12,612,0
1,1,1,0,1820,1683,1
0,1,0,0,7,205,0
0,0,1,0,192,323,1
0,1,0,0,48,172,1
1,0,1,1,573,396,1
0,1,0,0,12,305,0
0,1,0,0,14,246,0
0,1,0,0,11,208,0
1,1,0,0,1885,2064,1
0,1,0,0,15,244,0
0,1,0,0,12,246,0
0,0,0,0,73,87,1
0,0,1,0,7,607,0
1,1,0,0,325,1911,1
1,1,1,1,419,1159,1
1,1,1,1,489,102,1
0,0,1,0,2,449,0
0,1,0,0,25,626,0
0,0,0,0,6,8,1
0,1,0,0,18,318,0
0,1,0,0,6,198,0
0,1,0,0,7,197,0
0,1,0,0,11,218,0
0,1,0,0,780,470,1
1,1,1,1,93,304,1
1,0,1,0,210,416,1
0,1,0,0,20,537,0
0,1,0,0,34,749,0
1,1,1,1,1029,552,1
1,0,0,0,406,401,1
1,1,1,0,345,514,1
0,1,0,0,19,686,0
1,0,0,0,123,164,1
1,0,1,1,762,303,1
0,1,0,0,2,24,0
1,1,1,0,10273,98,1
0,0,0,0,1,42,0
0,1,0,0,8,198,0
1,1,1,1,2162,792,1
0,1,0,0,14,239,0
1,1,1,1,577,215,1
0,1,0,0,12,346,0
0,1,0,0,10,214,0
1,1,0,0,3920,468,1
0,1,1,1,60,368,0
1,0,0,0,302,223,1
0,1,0,0,12,256,0
1,1,1,0,436,773,1
1,1,0,0,33,295,1
1,1,1,1,865,250,1
1,1,0,0,404,396,1
0,0,1,0,4,356,0
0,1,0,0,0,17,0
1,1,1,0,159,381,1
1,1,1,0,118,109,1
0,0,0,0,6,590,0
0,1,0,0,21,214,0
1,1,1,1,179,249,1
0,1,0,0,12,254,0
1,1,1,0,860,228,1
1,1,1,1,149,211,1
0,1,0,0,13,211,0
1,1,1,0,236,207,1
1,1,1,1,535,375,1
0,1,0,0,7,406,0
0,1,0,0,5,653,0
0,1,0,0,37,726,0
0,1,0,0,14,265,0
1,1,1,0,132,621,1
1,1,1,1,496,989,1
1,1,1,1,344,28,1
0,1,0,0,15,338,0
0,1,0,0,20,474,0
0,1,0,0,18,627,0
0,1,0,0,10,180,0
1,0,0,0,523,495,1
0,1,0,0,26,619,0
0,1,0,0,20,515,0
0,1,0,0,12,249,0
0,1,0,0,9,202,0
0,1,1,1,9,508,0
0,1,0,0,12,272,0
0,1,0,0,8,242,0
0,0,0,0,7,122,1
0,0,1,0,282,306,1
0,1,0,0,9,221,0
0,0,0,0,321,862,1
1,0,0,0,236,282,1
0,1,0,0,21,281,0
1,0,1,1,120,114,1
0,0,0,0,1,25,0
0,1,0,0,23,590,0
1,1,1,0,73,394,1
1,1,0,0,234,137,1
1,1,1,0,222,237,1
1,1,1,1,2249,950,1
1,1,1,0,580,677,1
1,0,1,0,168,146,1
0,1,0,0,14,220,0
1,1,1,1,589,517,1
0,0,0,0,4,593,0
1,0,1,0,2143,666,1
0,1,0,0,18,365,0
1,1,1,1,1179,1211,1
1,1,0,1,54,97,1
0,1,1,0,37,406,0
0,1,1,0,8,478,0
1,1,1,0,136,236,1
0,1,0,0,12,510,0
1,0,0,1,70,150,1
1,1,1,0,737,298,1
1,1,1,1,479,2001,1
0,1,0,0,11,271,0
1,1,0,0,178,227,1
0,1,0,0,12,194,0
0,1,0,0,0,36,0
1,0,0,0,812,376,1
0,1,0,0,15,270,0
1,1,1,1,660,157,1
1,1,0,0,27,40,1
0,1,0,0,10,220,0
0,1,1,1,1760,30,1
1,1,1,1,32,114,1
0,1,0,0,8,215,0
1,0,1,1,198,1045,0
0,1,0,0,9,338,0
1,1,0,0,218,522,1
0,1,0,0,16,380,0
1,0,1,1,574,85,1
0,1,0,0,28,506,0
0,0,1,0,23,299,1
0,1,0,0,13,221,0
1,1,0,0,460,121,1
0,0,1,0,6,534,0
0,1,0,0,10,202,0
0,1,0,0,7,161,0
1,1,1,0,549,307,1
0,1,0,0,7,204,0
1,1,1,0,52,328,1
0,1,0,0,1903,790,1
1,1,1,0,113,252,1
0,1,0,0,10,217,0
1,0,1,0,193,78,1
0,1,0,0,7,169,0
1,0,1,0,43,26,1
1,1,0,0,15,49,1
0,1,0,0,23,635,0
1,1,1,1,1061,1726,1
0,0,0,0,1,33,0
0,1,0,0,13,195,0
1,1,1,1,113,255,1
0,1,0,0,22,671,0
1,0,1,0,812,848,1
0,0,1,1,2,340,0
1,1,1,0,557,193,1
0,1,0,0,24,214,0
1,1,0,0,259,619,1
0,1,0,0,21,269,0
0,1,0,0,6,211,0
0,1,0,0,16,375,0
1,0,0,0,177,167,1
0,1,0,0,11,214,0
0,1,0,0,14,303,0
1,0,0,0,879,779,1
0,1,1,1,647,631,1
1,1,1,0,10011,1812,1
0,1,0,0,32,639,0
1,0,0,0,87,241,1
0,1,0,0,11,202,0
0,1,0,0,12,276,0
0,1,0,0,11,194,0
0,1,0,0,87,195,1
0,0,1,0,19,567,0
0,1,0,0,16,191,0
0,1,0,0,20,664,0
0,1,0,0,17,207,0
0,1,1,0,92,94,1
1,1,0,0,570,980,1
1,1,1,1,236,504,1
0,1,0,0,5,193,0
0,0,0,0,10,537,0
1,1,1,1,1101,1135,1
1,1,0,1,561,471,1
0,1,1,0,160,221,1
0,1,1,1,1092,983,1
0,1,0,0,14,379,0
0,1,1,0,244,142,1
1,1,1,0,21,515,0
1,1,0,0,572,481,1
1,1,1,1,247,244,1
1,1,0,0,177,297,1
1,1,1,1,285,295,1
1,0,1,0,323,234,1
1,1,0,1,96,266,1
0,0,0,0,24,599,0
1,0,1,1,194,136,1
1,0,1,0,794,645,1
1,1,1,0,103,460,1
1,1,1,1,289,430,1
0,1,0,0,13,214,0
0,1,1,0,226,750,1
1,1,1,1,2031,576,1
1,1,0,0,1979,2104,1
0,0,1,0,10,434,0
0,1,0,0,8,219,0
1,0,1,0,661,439,1
0,1,0,0,7,253,0
0,1,0,0,21,609,0
1,0,1,0,1061,666,1
1,1,1,1,863,2002,1
1,1,0,1,20,91,1
0,0,0,0,1,23,0
0,1,0,0,9,231,0
1,1,1,1,1436,204,1
1,1,0,0,50,141,1
1,0,1,0,389,892,1
0,1,1,0,7,589,0
0,1,0,0,17,609,0
0,1,1,0,4,519,0
1,1,1,1,473,448,1
0,1,0,0,17,315,0
0,1,0,0,15,616,0
0,1,1,1,31,451,0
1,1,1,0,1402,958,1
0,1,0,0,22,540,0
0,1,0,1,206,662,1
1,0,0,1,151,137,1
0,1,0,0,23,272,0
0,1,0,0,3,24,0
0,0,0,0,1,8,0
0,1,0,0,18,330,0
1,1,1,0,72,81,1
0,0,0,0,0,17,0
1,0,0,1,616,306,1
0,1,0,0,17,221,0
0,1,0,0,15,348,0
0,1,0,0,7,220,0
1,1,1,0,7665,2576,1
1,1,1,1,460,19,1
0,1,0,0,21,649,0
1,1,0,1,180,152,1
1,0,1,0,296,239,1
1,0,0,0,520,473,1
0,1,0,0,12,365,0
0,1,0,0,10,246,0
1,1,1,0,44,156,1
0,1,0,0,14,239,0
1,1,1,0,457,232,1
1,1,0,0,415,392,1
0,1,0,0,16,699,0
1,0,0,0,59,70,1
0,1,0,0,9,265,0
0,1,0,0,17,446,0
1,0,1,0,115,63,1
0,1,0,0,25,623,0
0,1,0,0,9,240,0
0,1,0,0,5,230,0
1,0,1,0,223,223,1
0,1,0,0,21,336,0
0,1,0,1,1,630,0
1,1,1,0,222,255,1
1,1,1,1,486,599,1
1,0,0,0,763,2004,1
0,1,0,0,6,181,0
0,1,0,0,8,194,0
1,1,1,1,414,270,1
0,1,0,0,8,251,0
0,1,0,0,15,321,0
0,1,0,0,18,319,0
1,1,1,1,264,120,1
0,1,0,0,1,45,0
0,1,0,0,11,221,0
1,1,0,1,78,102,1
1,1,1,0,316,657,1
0,1,0,0,0,40,0
1,1,0,0,409,317,1
1,1,1,0,196,369,1
0,1,0,0,68,466,1
0,1,0,0,12,228,0
0,1,0,0,12,298,0
0,1,0,0,6,215,0
0,1,0,0,8,216,0
1,1,1,1,765,975,1
1,0,1,0,1203,2001,1
1,0,1,1,155,195,1
0,1,0,0,7,210,0
0,1,0,0,20,502,0
0,1,1,0,3,528,0
1,1,1,0,234,190,1
0,1,0,0,9,187,0
1,1,1,1,607,882,1
1,0,0,1,1509,805,1
0,1,0,0,23,621,0
0,1,1,1,50,303,1
0,1,0,0,10,233,0
1,1,1,1,1248,2001,1
